NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190003530243,2019,3164209,São Romão,31,MG,16,M,1,2,1,3164209,São Romão,31,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,D,B,B,3,C,A,B,D,A,B,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190003534150,2019,3164209,São Romão,31,MG,21,F,1,2,1,3164209,São Romão,31,MG,1,4,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,552,561.5,583,481.1,BBDBDCECDDBCBEECBEDBBDADEACDEBBEECEABADEBDAEE,ABCBADBDEEAEDCABEBBCEDACBEDDBACCBBCBCABAECCEB,99999BDACBCEEBAEECACCADCEEDBACDAEBAACDBDECAEEAEAEE,DDCCADDCADAABCEDCCDBCADCBADECEBCDDCDCAABDEAED,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,140,100,600,C,B,B,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,D,A,A,E,A,A,B
190003553494,2019,3164209,São Romão,31,MG,19,M,1,2,1,3164209,São Romão,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,433.4,545.6,523.1,430.8,DBCBADCCEABECABEBCCBBDAACDACBDBCADBECDACBDACB,AECCABDBCBAAABADEAEBCEBACCBDCDCCCBCDACBECADCE,99999EEAEBABECBDEACECBDEBDABDEADBBCACBAEDBECEAACBA,ABDCBABCCBAAADCCAECBBAEADCDBDABDAEDAEBCBADDCE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,100,80,0,420,E,E,F,F,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003713318,2019,3550308,São Paulo,35,SP,24,F,1,2,1,3164209,São Romão,31,MG,1,6,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1,1,1,1,504,510,513,516,423.3,450.5,535.2,559.2,BEACEDCAEDDACCDABAEDADDCBABDBCBDBEBCDAAEBCBDC,AAECCEDBBCBEDADAEBEEEDE.CCBDEEAACEECBBCDDBDEE,CECBE99999ABCCEDCAAACCDDDDABBCAAACABEBAEBBCCBDDCDE,CBCEBBACDECBABCEDAEDEEDCECBC*AAEDEABDEDBDEBDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,120,120,120,120,160,640,B,A,A,A,1,B,A,B,B,A,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A
190003781397,2019,3106200,Belo Horizonte,31,MG,28,M,1,3,1,3164209,São Romão,31,MG,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,1,1,1,1,505,508,512,518,483,398.4,497.4,390.3,BAABCAACCABBCDAEEEEBCAADDBDCDCEEAAEEEADDDABEC,AEABEBBCCAACAAACADDBBBCCCEAACCDDCAACCDCCBBBDD,99999CDAADABBBDADCEEAEECEEAABBCAABCCCDDBEBCECAAADD,BAAEEBBABAEECCBAADAADDEEBBCCADAAAEEBB.CDEECBE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,40,40,120,20,340,A,A,A,A,10,C,A,B,D,A,A,B,A,B,A,A,A,A,B,B,A,E,A,B,B
190003789135,2019,3170008,Ubaí,31,MG,17,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,421.9,423.9,496.5,428.1,DDEEDCBACCABBDACDDAABDCACBACDBCDCEEEABBCAEACA,DACECECCEDDCBCBACBADBEDAAEECAECDEBABEAACCCEEA,ADBAD99999DBBBC*BAAEAACDAEDBDEECABBEEAABEDCCEADEAC,ADBDAEECDBBBBCBCDAECAEDDCDAADAEDADDCADBAEEBAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,100,120,100,80,100,500,H,H,A,A,4,C,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003791882,2019,3129608,Ibiaí,31,MG,29,F,1,2,1,3164209,São Romão,31,MG,1,12,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,506,510,513,517,493.7,530.3,528.2,360,AECDCCEDABACCDACBEDAEBACDDACDEDBBAAACBBEDEDBD,AEBBADBDBDBACAADEDABEEBAECBCECCCCBCAACBAEADCD,99999AEBBCAEBCBCEACEDADBEDADCEADACACDEAEBBBEBDAAAB,DDCACCBCDAACEDCCBBBDABABECBCAAECDEEAABEDBCCBE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,120,120,80,560,E,G,D,D,1,C,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,B,A,B,B
190003792470,2019,3164209,São Romão,31,MG,28,F,1,2,1,3164209,São Romão,31,MG,1,11,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,374.2,461.1,513.9,469.7,DCBDBACDEBCEACBDBABECECDEDCAEDCEDBEBADBCCBDEA,DBDECDBCDECCAABDBAEACEBCBACDBACDACDBBEDACECAB,99999ECEDBBECBCDDAACCACDEEECAECBDBEDEDCAEBCCABDBEE,ECDEDCCCABABDBEABACCCEBCAEDCCADEBCAAADBABECBD,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,140,120,120,120,0,500,E,G,C,D,1,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,B,A,B,B
190003794967,2019,3106200,Belo Horizonte,31,MG,37,F,1,2,1,3164209,São Romão,31,MG,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,1,1,1,1,505,510,513,518,469.4,578.2,572.5,451.2,CBBBADEBBDCCCBCCAEDEDCECAAEBADBBBCBDEADDCCBDE,ECBECEDBEDBCABAADCABCCDDBDBEBAAACBCBCCABCABCD,99999ECDBAABBCBDEAAEEADAAECAECADAEDCDBDEBAAECDEECA,ACBCAEAABDACCCAACCDBCDCCBDAEBCBEABBBBCDBDCDED,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,120,120,120,60,520,C,A,C,A,4,H,A,C,D,B,A,B,A,B,A,B,A,A,B,B,B,D,A,B,B
190003798769,2019,3130051,Icaraí de Minas,31,MG,18,M,1,1,1,3164209,São Romão,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,377.5,351.8,441.5,594.7,CEEDCABDACEABCAAABDBBAECADCEAADEDDCCCABEDADBB,DEBEADCDAACEBABAABAABDCCABEBBEAEBBEDCDCACBDAA,99999DEEACBBCBEEABABDCADCEDBBBADADEEACBADCACDAEAEC,ECEBACBBACDABBECCBCEBEEAEDDBDEEABEBEECCABDDAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,140,120,120,120,40,540,D,E,C,B,3,B,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
190003804600,2019,3106200,Belo Horizonte,31,MG,19,F,1,2,1,3164209,São Romão,31,MG,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,1,1,1,1,504,510,513,516,381.4,480,535.5,516.7,EDCADDBBCBBADAABDAEDBACEBEDCBEDCBDECACDDCCBAD,AEAECBDBACAAABADEEACBAABCDBADBBAEBBCCABDCDAAC,99999DDABCCEBCBBEABECECDDAAADCEAEBDDDBAEBCEBBDEDDA,CEAEBDCADCECABABDCEDBADACEDDBAAAEAABCEBDCDCBB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,100,60,60,100,0,320,D,E,B,F,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A
190003813994,2019,3164209,São Romão,31,MG,18,F,1,4,1,3164209,São Romão,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,504,507,511,516,432.8,368.7,382.6,413.7,EBCABDBEEABBDDAADABADDEEDCCCBBAACADDAEBAEBCAA,DCBCAACCBBEEECEABDAACABCABCEAAABDDABBCABEBEEB,99999CBEDCEDDBDEEACEAAECABDBCAAADEAABBAAEBDDEBDBAE,DADEEBCEADBCABBCBCAADDBCADBDEADCDBDEDBCCDEABC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,120,40,40,120,0,320,B,B,A,A,3,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003823686,2019,3116159,Chapada Gaúcha,31,MG,19,F,1,3,1,3164209,São Romão,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104502,Arinos,31,MG,1,1,1,1,505,508,512,518,403.4,437.3,520.8,443.4,AEABEDCAADCBEACDAABECBECDCECABBEDAEBDBBECACBD,CEABADADCAACBCBCCADABECDBBDCABECBDEECDBECEBBE,99999BBCEDEEABEBCCDBCAEADBDAEAEDEBDAEABDECDECACABE,BEAAABCDADEBCCEEBCEECADDBACCEACCCBDDEACBDBADB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,120,600,C,C,A,A,3,B,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003984516,2019,3164209,São Romão,31,MG,17,F,1,3,1,3164209,São Romão,31,MG,2,0,2,1,0,31349372,3144375,Natalândia,31,MG,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,503,509,514,515,391.2,420.5,392.1,401.3,DEEDDDBDABCEBBAADEDEBADDADAEDCABBDDDECEEBEBAC,ECAECAADDAAEBCADDAAABEBAAECAEDCDBEABCADACACDB,99999ABBDEEDAEBBDBACABBBAAAADEEEEEECCACCBBAEACCBEE,ACBAAEACAEABABEBEBBEDEABACBEEDCCEEBADCEDBCACE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,200,140,160,120,780,E,G,F,D,4,F,A,C,D,B,B,B,B,A,A,B,A,A,B,A,A,E,A,B,B
190004025957,2019,3118601,Contagem,31,MG,27,M,1,3,1,3164209,São Romão,31,MG,1,9,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118601,Contagem,31,MG,1,1,1,1,506,510,513,517,552.9,557.8,538.7,636.2,EECDABBDDDCCBEECBEDAECEABEADCEDBAAEDAEBECBCBD,AAAAAEDBADBDABABABDBACAACCEBABCCAAEEBADBDAACA,DBBBB99999ACCEECEACECCDCDAAACCDAABDCEEAEBAEEECCBCA,DAECCCECBBBBDDCBBBACCAAACEACDDBBCCABADEAEDDBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,140,120,120,140,640,B,C,A,A,2,C,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,C,A,B,B
190004028827,2019,3170404,Unaí,31,MG,44,M,2,1,1,3164209,São Romão,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170404,Unaí,31,MG,1,1,1,1,503,508,512,515,409.5,438.5,426.6,423.5,EDEABCDDAECACBCADACDCEADCECEABDDACBEBCBAEADAC,ACEBAABCBACCECEDDAEADEDBABCABBACABDBECBEDBDEC,99999BBAEBDCEBEEDDACEDECBAEEEACACECDADAABEACBDCAE.,AEBCACCCABEDAABEDCADABEDCABCDABCCDEABCDEBADCE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,80,120,100,60,80,440,A,A,A,A,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
190004067081,2019,5206206,Cristalina,52,GO,39,F,2,3,1,3164209,São Romão,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206206,Cristalina,52,GO,1,1,1,1,506,507,511,517,352.2,413.6,369.5,480.1,DDCDCEDDCCACBEEBAECCABCABDBAAEECBBCBECBAEDBBC,BBCCEACCEECBBCCBCBCBCCCABBDCBCBCCCAEECCCDBDCD,99999EBAEACDDCACBBDDDCCCDAABBCCEDCABBBCCCAACBBBBBB,CABCBBECDCABBBDCBBBBBDECDCCCDDBDBDEAEEECCBCEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,100,120,100,100,80,500,B,B,A,A,3,D,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,D,A,B,B
190004095734,2019,5300108,Brasília,53,DF,41,F,2,2,1,3164209,São Romão,31,MG,1,4,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,4,B,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,C,A,A,A
190004135077,2019,5300108,Brasília,53,DF,40,F,1,3,1,3164209,São Romão,31,MG,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,A,3,F,A,B,C,A,A,B,A,B,A,B,A,A,B,B,B,D,B,B,B
190004141673,2019,5300108,Brasília,53,DF,34,F,1,3,1,3164209,São Romão,31,MG,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,B,4,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,B,B
190004169912,2019,3154457,Riachinho,31,MG,38,F,1,3,1,3164209,São Romão,31,MG,1,11,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104502,Arinos,31,MG,1,1,1,1,506,510,513,517,451.6,444,442.6,432.6,DCCCBBAEBEDEBDADDABAACEAEBAEEECACBACBABBAECBE,ABADCCDEAAAAABAAABAAECABBAAEBACEDBCEBCDEEBBBA,99999ECCCDDEEBEBCADEEADEEBACCEEDDBABBBAAAECEEBBCCE,AEEEEBAEBCACAACCABECCEECBDDEAEABBDAACDCCABBBE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,6,0,0,0,0,0,0,C,C,A,A,4,B,A,B,C,A,A,B,B,A,A,A,A,A,B,B,A,E,A,A,B
190004173284,2019,3170800,Várzea da Palma,31,MG,27,M,1,2,1,3164209,São Romão,31,MG,1,9,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170800,Várzea da Palma,31,MG,1,1,1,1,506,508,512,517,491.6,575.4,579.5,480.1,EECDDBBCDBACCAABEBBABACECECBDEDEABCADBBCACCBA,CAACADBBCAAEACABDCAAEDBCAAAEBACEBBEECABCDACDB,99999BDDEBCBAAAECEEECEDADEDBBCEAEBAAADEDECACCAADCA,DEACCECDADBDECCCADDBCDBCBEECCADBCDABCDDBCDBDB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,100,120,120,580,B,B,B,B,9,C,A,B,C,B,A,B,A,A,A,A,A,A,B,B,A,D,A,B,B
190004179659,2019,3170800,Várzea da Palma,31,MG,21,F,1,3,1,3164209,São Romão,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170800,Várzea da Palma,31,MG,1,1,1,1,504,507,511,516,392.9,359.5,425.1,444,CABDBECBBCCAADCDDCEAADBCECBCDDABAADEDBBDABCCA,DCEDAEEADCADDABAAEDADDDCADBBCDDACCEDACECCAECA,99999BBCDCBEDCCDABAEAABDAAADDBCDCACCACAEADCDCAACDB,DDBACBDDBDECABCCBCBACAEACDDBACEEBCDACBDDDCDAB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,120,120,100,80,0,420,C,C,B,B,9,C,A,A,C,B,A,B,A,A,A,A,A,A,B,B,A,C,A,B,B
