NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001682654,2019,3151206,Pirapora,31,MG,19,F,1,2,1,3151206,Pirapora,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,1,1,1,1,505,509,514,518,534.7,551.1,559.4,642.7,BADBBACCCEDCCAECEEAABBEDBBACEBDDACEAEADDCEDBE,ACBCAECCA*AECDBDDCBABEAECEAAECDBBDAACEDBCBDDD,CBBAD99999BACBCDDECBAABDBDECDECAEEADCADDAEEBEAABCC,DCBBACCBDDBBBECAECACABEECDDEBAAEAACBBDDECEEDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,160,200,160,180,200,900,E,E,C,C,4,E,A,B,C,A,A,B,A,A,A,B,A,A,B,B,B,C,B,B,B
190001682786,2019,3151206,Pirapora,31,MG,17,M,0,3,1,3518800,Guarulhos,35,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,1,1,0,,508,512,,,383.5,523.6,,,EEAACEDDCCDABDEAEBCCADACCEACDCEDAECABBDADBEAE,99999BBACDCCDBEECCCECBDCCADAEDEAABECADDCEAABCCADAC,,1,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1,100,60,60,80,0,300,E,E,D,D,5,H,A,D,E,B,A,C,E,B,A,B,A,B,B,B,B,E,B,C,B
190002137550,2019,3126703,Francisco Sá,31,MG,28,F,2,3,1,3143302,Montes Claros,31,MG,1,11,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126703,Francisco Sá,31,MG,1,1,1,1,504,510,513,516,540.8,584.1,507.3,488,DEADEDBEEABDDABABEEDADBBBDBBABBBCCBCDCBACBCAC,DEACAEDBEDEDABABEAAAAEEACABBEBCACACAAEDAABACB,99999CEDDCBBBCCCDEAECBDDADABDCCEABABBEBABEEAADDCDB,BACEABACCDCCACCCDEBCCBCBBABCCBCCCBCCCBABBDCAD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,140,160,140,160,100,700,D,D,F,F,2,C,A,B,C,A,A,B,A,B,A,B,A,A,A,A,A,C,A,B,B
190002137947,2019,3151206,Pirapora,31,MG,20,F,1,4,1,3151206,Pirapora,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,507,511,518,528.6,569.6,573.1,583.6,ABAEBDDBBCBCAAAAEEBBDEEDBAACABABACEDBADDDDAED,BCEBAAACCBAAACEEEACCCACCEEBDAABCDE*EADBDBAEAE,99999ABEAEBCBABEDBAEAACECAAECEDABCCBEBDAADBDDCACCE,DEBCA***ADBBCEDECCABAAEAEBDEADBBABCBBBECBEDEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,160,180,140,140,180,800,H,F,B,D,3,G,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190002138281,2019,3164209,São Romão,31,MG,18,F,1,3,1,3108602,Brasília de Minas,31,MG,2,0,2,1,0,31082767,3164209,São Romão,31,MG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,396.5,409,472.7,585,ACDCCDEBCDDABDCBBCDEDDECCDECBEDCADEBCBDECAEBB,CCEDBBDDEAADECAAECABDECAEBCACADEBCEDECCBEDABA,99999BECEDCEAABECCBCAABBBEAEDADCABBAECCDECBAABEBDC,DAABADADADCCBEAABCBBECADDBBABEAACAADACCBEAADE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,140,120,120,60,560,C,E,C,D,4,D,A,C,C,B,A,B,A,A,A,A,A,A,B,A,B,E,A,B,B
190002138432,2019,3126703,Francisco Sá,31,MG,25,F,1,3,1,3126703,Francisco Sá,31,MG,1,8,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,E,C,D,2,C,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,C,A,B,B
190002138856,2019,3126703,Francisco Sá,31,MG,24,F,2,1,1,3126703,Francisco Sá,31,MG,1,7,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126703,Francisco Sá,31,MG,1,1,1,1,505,509,514,518,483.2,482.9,532.4,415,AAECACEADBECCEDCAEDDDEBDDCEBABDEDEECDABDECCEE,ACACAEAECEADCCDDAADCBCECAEDAEECABDECAABBBAAED,99999ACBEBBBDECEEAEDDACDCEEBAEEADEEDECCAAACACCCDEE,DDCCEDCDCEECEADACBAACACCBCCBBBCBBBDDEEACBDDDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,9,0,0,0,0,0,0,B,E,A,F,4,B,A,B,C,A,A,C,A,A,A,A,A,A,C,A,A,B,A,B,B
190002138736,2019,3151206,Pirapora,31,MG,19,F,1,3,1,2930204,Sento Sé,29,BA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,507,511,518,382.6,428.4,496,451.7,AECCCDBBAEDEEEDABCEDAEDEDBAABEEBDCECEEBDDCADD,DBBEAEABCBECEECABCBAEBCEADEEBCACACAEADAEBDCAE,99999EEEAAACACABAEEEDACECDDCDCEECAAABBEABDDEAEEBCE,AEDEAECBCABCBEDEADCBDECDCECECDAACBEBDDDAABEEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,120,120,560,H,E,F,F,3,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190002139135,2019,3151206,Pirapora,31,MG,37,F,2,4,1,3151206,Pirapora,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,A,3,C,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,D,A,B,B
190002139281,2019,3151206,Pirapora,31,MG,20,F,1,3,1,3151206,Pirapora,31,MG,1,2,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,509,514,518,427.3,451.7,532.8,552.3,BADBDADBEBAEDBDEACECCCDBDEDDEDCBABEBAAEDACAEC,ACBBADEBABACEBDAEBECEDABADCAEEDABDCECBADDCAEE,EDBAD99999BBACDAEDEBCCDDAAEDDECEAACEEDCACBEDCBBECC,DBBBBDCDCDCAEDDECACBBE*DACBEEBCBDBEACCADCDAEE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,140,140,640,E,G,D,D,5,B,A,C,E,B,B,B,B,A,A,A,A,A,D,A,B,E,A,B,B
190002139483,2019,3151206,Pirapora,31,MG,19,F,1,3,2,,,,,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,507,511,515,449.2,571.1,560,410.6,CDDEBCEEAEDACBECDADABECDACBEABDEEDEBACDACEBBD,EEDAEBAABACCECEBADCDCACAEBDCCAEBBCDECDBEEACCB,99999ABBBDBCBDDCDBDEACAECBEACDECDCDDEBDAADCEBBCBBE,DCBBDCCCCBCBABCBCDCBECBDAABDBABCDBBBCCEDCCBCC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,160,140,160,160,780,E,D,C,B,5,C,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190002139551,2019,3151206,Pirapora,31,MG,18,F,1,1,1,3151206,Pirapora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,504,510,513,516,439,529.7,501.7,438.6,CBCAEECECDCDDDDEBBABBCAECECBCBECCBBEDBBABABDA,AEACAAAEAAADABACDBABEEEACDBCDECDCEDCCEEEDEDCE,AEBBA99999AEDCBDCECEBEDEADAADEBBDCACEEBCBECACAAECC,BBABBACDDECCBBCCADECCDACDDBEDBCCEBAEDCBAEECBA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,120,120,100,100,100,540,E,E,B,B,3,C,A,B,D,B,B,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190002141599,2019,3164209,São Romão,31,MG,18,F,1,2,1,3151206,Pirapora,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3164209,São Romão,31,MG,1,1,1,1,505,508,512,518,474.1,430.7,533.6,481,DCDBCEACDBDEDBEABEAEDBADBECACBDCABCEEBEDCADDC,CCCACBBACDDCBEABEADBBCECADDDEBEABECECCBADACEC,99999CDAAACCDBAEECBDEAACCEDADDCCEBEAADADEDCEEABBEA,DBECABEDAADCEEBDBAEACDEBEACDEBCABBDADBAEABDDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,140,180,120,160,140,740,C,C,B,A,5,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190002141058,2019,3151206,Pirapora,31,MG,17,F,1,3,1,3151206,Pirapora,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,G,E,F,B,6,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190002141314,2019,3151206,Pirapora,31,MG,19,M,1,2,1,3151206,Pirapora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,510,513,515,515.5,461.2,475.1,702.1,CCEDECAECBCBCDECBAAEBEABEBADABCCEDEBCAADCAEBD,AECCECABECAADECEDDCBCDEAEDBBEBADCBBDCACDBBABC,DDCDA99999ABBCAEABADBBECADAEDBEAAEDCDEEDCCEADDBCDB,ECEECBEBABABDDDACEBEDCBCCBDBAABCDABCCCBEDACAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,120,120,120,20,540,E,E,D,D,3,L,A,C,D,B,A,B,A,A,A,A,A,A,B,B,A,C,A,B,B
190002141349,2019,3151206,Pirapora,31,MG,17,M,1,3,1,3151206,Pirapora,31,MG,2,0,3,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,506,510,513,517,366.3,460.4,501.3,457.8,BDECABAEDDEBDCABDCDCEABDBDEADCEBEDACCABDCBDDC,ABCDEBDDCDBEDBDBECAECEBDAAECCBBDCEBACDBBACBDD,99999ECBEBDBCCBBEACEDBDCDEDCDAEDECDCBBBEDEAACBECCB,EBCADCEDBCADCBDCADCCBDEDCDBBCBDBDEAACDBBEBCAD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,120,80,140,580,F,E,D,B,4,I,A,C,D,B,B,B,B,A,A,A,A,A,B,A,A,C,A,B,B
190002141437,2019,3151206,Pirapora,31,MG,45,F,2,3,1,3151206,Pirapora,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,506,509,514,517,450.2,525.4,533.9,368.3,EECDDEABDBEAAEADAAAABCEEBDADCEDBCDAADABCBEEDD,BCBCAECEDAACBDBDBBABBAEBCABABCAAADBBCEABCABCC,99999CCADBBACCCCCAABDAADAADEAECAAADDAEEACCCACCAEEC,C.CB*AACBCAABCCCBDACAAEACDDABCBBADBACCECCCDEC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,120,120,120,120,40,520,B,B,F,B,5,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,B,A,A,B
190002141482,2019,3151206,Pirapora,31,MG,20,M,1,2,1,3151206,Pirapora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,506,507,511,517,412.7,510.1,536.9,445,BECCBBACDADBDEDDABCADBAEAACDEADDAEABCDCBEADAE,CE*CAAAADADCECAACDCACBECBEBEBAECAADBCBDDCAACD,99999ABADCCCBAADDBDEAACEBACECCBCAEADCBEABDCAADECBB,CBABEBBACDABCEBCACBDADBECACBBEBCAEEADA*BDBECC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,100,120,120,100,20,460,F,F,C,B,2,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,A
190002141612,2019,3151206,Pirapora,31,MG,17,M,1,3,1,3151206,Pirapora,31,MG,2,0,2,1,0,31349410,3151206,Pirapora,31,MG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,503,510,513,515,520.4,582.2,566,611,CEDDCCDBAACACDBADECACDDEABCEEBEEEBBCABCADDBCA,AEBCCEDBADBEABACECABCCEDCABEDACECBEDBACEBADCA,99999DCBCAEBBCEADAEECADDBBAACCEBEEDCDCDEBAEAEDDCDC,CCEDDDCBABBCDEAAEDABDAACBBBABEDDECDECDECABAAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,160,160,160,140,140,760,E,G,C,D,4,E,A,C,D,B,A,B,A,B,A,B,A,B,C,B,A,E,A,B,B
190002141822,2019,3151206,Pirapora,31,MG,19,M,1,3,1,3151206,Pirapora,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,E,C,D,3,C,A,B,B,B,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B
190002141847,2019,3151206,Pirapora,31,MG,18,F,1,3,1,3151206,Pirapora,31,MG,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,505,509,514,518,378.8,465.8,498.9,493.9,ADCCABDCDDBBCECEBABCDCCEEABBDEECCCBBDEBECDAED,AEAEAACCDEABBBEDEBAADBCDCEBBDCEEBCCBACEDBACDB,99999DABBCBDCCACCAEBEAACBDEBCECBAACDEBAACADBCEBBDC,DDCBEBBBDEABDCCAAABAEBBCDCCEBCBAABBBCDAABEDCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,0,480,C,E,B,B,4,B,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,B,A,A,B
190002141629,2019,3126703,Francisco Sá,31,MG,36,F,1,1,1,3126703,Francisco Sá,31,MG,1,13,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126703,Francisco Sá,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,B,B,5,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190002142353,2019,3151206,Pirapora,31,MG,17,F,1,2,1,3151206,Pirapora,31,MG,2,0,2,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151206,Pirapora,31,MG,1,1,1,1,504,509,514,516,545.1,577.1,545.7,496.8,BECCEEBEEABDEAAAAEDDAACDCCBBBBCECDECCDBCBDCAD,ADBCEACDABAEADAEDACEBBCECDEAABEDBACEEEDBBAADD,99999EEBEBACCBCDEDEBDAADDBEEDEEADABEBDCAAEEAECEAEB,DADECAABEECCABACDDEACBADACEABBECEACBDEBACEABC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1,160,160,160,160,160,800,D,B,D,B,3,B,A,B,D,A,A,B,A,A,A,A,A,A,C,A,B,D,B,B,B
